DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
10/5/1990,0.124353026,NaN,12.48269569,2.385850676,4.44723,2.274563088,2.378971282,5.117260389,NaN,6.608274578,2.072239529
10/8/1990,0.12651563,NaN,12.69668523,2.3654021,4.464014,2.310381892,2.409342,5.181832781,NaN,6.574561597,2.072239305
10/9/1990,0.125434287,NaN,13.01766537,2.283600784,4.464013021,2.256652829,2.399217688,5.141475585,NaN,6.574560069,2.072238824
10/10/1990,0.121108926,NaN,12.83934462,2.201799685,4.380104023,2.185011723,2.338478283,4.996190235,NaN,6.473411077,2.051722051
10/11/1990,0.120567749,NaN,12.48269608,2.194983234,4.338147,2.149193045,2.318231564,4.891264071,NaN,6.321691047,2.005557823
10/12/1990,0.123271258,NaN,12.73234483,2.201800157,4.329756,1.880543911,2.348601565,4.87511939,NaN,6.507130196,2.026074111
10/15/1990,0.124352386,NaN,13.23165754,2.235882686,4.438842034,1.880543737,2.348601,5.037683366,NaN,6.675702934,2.041462208
10/16/1990,0.118946336,NaN,13.33865024,2.188166305,4.422059035,1.916363475,2.348601281,5.013302158,NaN,6.692564173,2.036334447
10/17/1990,0.114621,NaN,13.26732238,2.16089938,4.405276008,1.808903652,2.348601,4.940175599,NaN,6.72628113,2.026074111
10/18/1990,0.124352377,NaN,13.766629,2.283601387,4.497576,1.826813734,2.348601281,5.102684883,NaN,6.810572,2.000427603
10/19/1990,0.137329013,NaN,14.08762104,2.351767068,4.547923006,1.844724084,2.338479576,5.240812582,NaN,7.080293461,2.056851612
10/22/1990,0.136247005,NaN,13.90929673,2.344949605,4.631834022,1.862633739,2.348601281,5.330190452,NaN,7.130871952,2.051720907
10/23/1990,0.136247644,NaN,13.83796369,2.426751693,4.665397013,1.844724171,2.338478283,5.378940746,NaN,7.114014634,2.026074111
10/24/1990,0.134084638,NaN,13.55263952,2.413119777,4.606660011,1.790995187,2.257492422,5.322064899,NaN,6.911718598,2.010686206
10/25/1990,0.135165519,NaN,13.76663054,2.440385238,4.581488018,1.773085094,2.227123288,5.240811196,NaN,6.894856613,2.000428429
10/26/1990,0.135165519,NaN,13.55263718,2.372217115,4.53114,1.755174412,2.257492284,5.086431449,NaN,6.743137586,1.959394217
10/29/1990,0.131922396,NaN,13.30298334,2.304051715,4.480794,1.629804637,2.267616287,5.135183188,NaN,6.810572506,1.974782218
10/30/1990,0.133003006,NaN,12.94633382,2.283600609,4.430451011,1.558165,2.277739286,5.143306286,NaN,6.877998939,2.005558
10/31/1990,0.137869017,NaN,13.05334093,2.331317071,4.447233087,1.576075798,2.277739286,5.167683014,NaN,7.046582,2.026075918
11/1/1990,0.134084638,NaN,12.73235357,2.290417382,4.422060006,1.593984742,2.297985,5.151431573,NaN,7.16458258,2.046592304
11/2/1990,0.140032274,NaN,13.124663,2.351768941,4.480796004,1.68353509,2.328355,5.192059868,NaN,7.147729604,2.056850209
11/5/1990,0.144898383,NaN,13.2673185,2.338134152,4.547924007,1.701444842,2.328356288,5.192058575,NaN,7.215159,2.136318255
11/6/1990,0.149223277,NaN,13.23165572,2.338133922,4.522750015,1.665624925,2.328354846,5.224561158,NaN,7.198298203,2.158006508
11/7/1990,0.145979644,NaN,12.87500416,2.324499876,4.464015052,1.611894917,2.287863289,5.200184889,NaN,7.012864087,2.136315974
11/8/1990,0.151385635,NaN,12.69668871,2.276783064,4.430452062,1.611895,2.287862571,5.200183722,NaN,7.04658312,2.152584381
11/9/1990,0.154630383,NaN,12.876432,2.331317,4.438839,1.647714836,2.267616,5.28143845,NaN,7.164584946,2.195962258
11/12/1990,0.158955645,NaN,13.34270898,2.392667378,4.489189007,1.755174753,2.287862,5.346439576,NaN,7.350021,2.201383507
11/13/1990,0.157873636,NaN,13.45030997,2.392668082,4.480795008,1.737263804,2.297985283,5.338314305,NaN,7.333161382,2.174272125
11/14/1990,0.161118262,NaN,13.62964443,2.474468773,4.50390814,1.826813818,2.277738851,5.387068584,NaN,7.248879231,2.195961381
11/15/1990,0.160036393,NaN,13.45030645,2.474468691,4.487041734,1.755174753,2.247369138,5.378942619,NaN,7.164586143,2.185116375
11/16/1990,0.171740243,NaN,13.52204496,2.447202547,4.495478347,1.790995187,2.217,5.35456445,NaN,7.147727,2.201384387
11/19/1990,0.173529,NaN,13.59377749,2.440385774,4.503911583,1.844723816,2.237247161,5.33019029,NaN,7.215162956,2.195961
11/20/1990,0.175318224,NaN,13.23510588,2.440385936,4.495476449,1.808903256,2.216999284,5.330189153,NaN,7.232015474,2.201383126
11/21/1990,0.172933283,NaN,12.73295147,2.447202385,4.47017358,1.68353509,2.247369285,5.338314867,NaN,7.198299587,2.201383
11/23/1990,0.176510675,NaN,12.84056149,2.474468773,4.487042321,1.683533797,2.237244277,5.362690734,NaN,7.198299587,2.21765
11/26/1990,0.176510697,NaN,12.58949099,2.467651379,4.419567289,1.683534,2.237244277,5.305815,NaN,7.130871952,2.217649125
11/27/1990,0.182473824,NaN,12.62535047,2.481285152,4.47860976,1.719353726,2.257493151,5.36269145,NaN,7.198299587,2.217650774
11/28/1990,0.183666476,NaN,12.6253523,2.494918928,4.537646575,1.683533797,2.237246,5.378940729,NaN,7.248879231,2.190540129
11/29/1990,0.176510697,NaN,12.41014997,2.467651918,4.61355486,1.629804825,2.247369285,5.338314442,NaN,7.215157531,2.185117127
